player_id,player_display_name,position,season,week,season_type,game_id,team,opponent_team,completions,attempts,passing_yards,passing_tds,passing_interceptions,sacks_suffered,sack_yards_lost,carries,rushing_yards,rushing_tds
00-0012732,Rodney Peete,QB,2003,1,REG,2003_01_JAX_CAR,CAR,JAX,4,10,19,0,0,3,-20,0,0,0
00-0013013,Michael Pittman,RB,2003,1,REG,2003_01_TB_PHI,TB,PHI,0,0,0,0,0,0,0,8,35,0
00-0013042,Jake Plummer,QB,2003,1,REG,2003_01_DEN_CIN,DEN,CIN,12,25,115,0,3,0,0,3,7,0
00-0013262,Stanley Pritchett,RB,2003,1,REG,2003_01_CHI_SF,CHI,SF,0,0,0,0,0,0,0,2,6,0
00-0013694,Tony Richardson,FB,2003,1,REG,2003_01_SD_KC,KC,LAC,0,0,0,0,0,0,0,4,7,0
00-0014450,Cory Schlesinger,FB,2003,1,REG,2003_01_ARI_DET,DET,ARI,0,0,0,0,0,0,0,1,-1,0
00-0015091,Antowain Smith,RB,2003,1,REG,2003_01_NE_BUF,NE,BUF,0,0,0,0,0,0,0,6,7,0
00-0015165,Emmitt Smith,RB,2003,1,REG,2003_01_ARI_DET,ARI,DET,0,0,0,0,0,0,0,13,64,0
00-0015290,Rod Smith,WR,2003,1,REG,2003_01_DEN_CIN,DEN,CIN,0,0,0,0,0,0,0,3,23,0
00-0015523,Duce Staley,RB,2003,1,REG,2003_01_TB_PHI,PHI,TB,0,0,0,0,0,0,0,7,14,0
00-0015601,Aaron Stecker,RB,2003,1,REG,2003_01_TB_PHI,TB,PHI,0,0,0,0,0,0,0,1,2,0
00-0015700,Kordell Stewart,QB,2003,1,REG,2003_01_CHI_SF,CHI,SF,14,34,95,1,3,5,-23,6,21,0
00-0015830,Mack Strong,FB,2003,1,REG,2003_01_NO_SEA,SEA,NO,0,0,0,0,0,0,0,5,32,0
00-0016098,Fred Taylor,RB,2003,1,REG,2003_01_JAX_CAR,JAX,CAR,0,0,0,0,0,0,0,22,71,0
00-0016193,Vinny Testaverde,QB,2003,1,REG,2003_01_NYJ_WAS,NYJ,WAS,15,24,105,0,0,1,-4,0,0,0
00-0016440,James Thrash,WR,2003,1,REG,2003_01_TB_PHI,PHI,TB,0,0,0,0,0,0,0,1,47,0
00-0017200,Kurt Warner,QB,2003,1,REG,2003_01_STL_NYG,LA,NYG,34,54,342,1,1,6,-38,1,0,0
00-0017892,Moe Williams,RB,2003,1,REG,2003_01_MIN_GB,MIN,GB,0,0,0,0,0,0,0,22,80,0
00-0017915,Ricky Williams,RB,2003,1,REG,2003_01_HOU_MIA,MIA,HOU,0,0,0,0,0,0,0,17,69,0
00-0018501,Amos Zereoue,RB,2003,1,REG,2003_01_BAL_PIT,PIT,BAL,0,0,0,0,0,0,0,15,56,1
00-0018588,Alan Ricard,RB,2003,1,REG,2003_01_BAL_PIT,BAL,PIT,0,0,0,0,0,0,0,2,6,0
00-0019057,Jamel White,RB,2003,1,REG,2003_01_IND_CLE,CLE,IND,0,0,0,0,0,0,0,2,7,0
00-0019087,Doug Johnson,QB,2003,1,REG,2003_01_ATL_DAL,ATL,DAL,16,27,228,2,1,2,-8,5,-2,1
00-0019135,Dan Kreider,FB,2003,1,REG,2003_01_BAL_PIT,PIT,BAL,0,0,0,0,0,0,0,1,9,0
00-0019242,Dane Looker,WR,2003,1,REG,2003_01_STL_NYG,LA,NYG,1,1,11,0,0,0,0,0,0,0
00-0019455,Peter Warrick,WR,2003,1,REG,2003_01_DEN_CIN,CIN,DEN,0,0,0,0,0,0,0,2,11,0
00-0019484,Sammy Morris,RB,2003,1,REG,2003_01_NE_BUF,BUF,NE,0,0,0,0,0,0,0,2,14,0
00-0019516,Troy Hambrick,RB,2003,1,REG,2003_01_ATL_DAL,DAL,ATL,0,0,0,0,0,0,0,14,53,0
00-0019539,Dante Hall,WR,2003,1,REG,2003_01_SD_KC,KC,LAC,0,0,0,0,0,0,0,2,18,0
00-0019590,Chad Morton,RB,2003,1,REG,2003_01_NYJ_WAS,WAS,NYJ,0,0,0,0,0,0,0,3,6,0
00-0019594,Mike Anderson,RB,2003,1,REG,2003_01_DEN_CIN,DEN,CIN,0,0,0,0,0,0,0,7,15,0
00-0019596,Tom Brady,QB,2003,1,REG,2003_01_NE_BUF,NE,BUF,14,29,123,0,4,2,-20,0,0,0
00-0019600,Michael L. Lewis,WR,2003,1,REG,2003_01_NO_SEA,NO,SEA,0,0,0,0,0,0,0,1,2,0
00-0019641,Thomas Jones,RB,2003,1,REG,2003_01_TB_PHI,TB,PHI,0,0,0,0,0,0,0,10,30,0
00-0019647,Shaun Alexander,RB,2003,1,REG,2003_01_NO_SEA,SEA,NO,0,0,0,0,0,0,0,24,108,1
00-0019649,Trung Canidate,RB,2003,1,REG,2003_01_NYJ_WAS,WAS,NYJ,0,0,0,0,0,0,0,10,46,0
00-0019650,Dennis Northcutt,WR,2003,1,REG,2003_01_IND_CLE,CLE,IND,0,0,0,0,0,0,0,1,-1,0
00-0019693,Jamal Lewis,RB,2003,1,REG,2003_01_BAL_PIT,BAL,PIT,0,0,0,0,0,0,0,15,69,1
00-0019712,Doug Chapman,RB,2003,1,REG,2003_01_MIN_GB,MIN,GB,0,0,0,0,0,0,0,4,9,0
00-0019794,Aveion Cason,RB,2003,1,REG,2003_01_ATL_DAL,DAL,ATL,0,0,0,0,0,0,0,2,77,1
00-0019831,Nick Goings,RB,2003,1,REG,2003_01_JAX_CAR,CAR,JAX,0,0,0,0,0,0,0,1,4,0
00-0020022,Marcel Shipp,RB,2003,1,REG,2003_01_ARI_DET,ARI,DET,0,0,0,0,0,0,0,4,19,0
00-0020270,Correll Buckhalter,RB,2003,1,REG,2003_01_TB_PHI,PHI,TB,0,0,0,0,0,0,0,1,0,0
00-0020315,Derrick Blaylock,RB,2003,1,REG,2003_01_SD_KC,KC,LAC,0,0,0,0,0,0,0,4,11,0
00-0020340,Quentin McCord,WR,2003,1,REG,2003_01_ATL_DAL,ATL,DAL,0,0,0,0,0,0,0,2,2,0
00-0020403,Anthony Thomas,RB,2003,1,REG,2003_01_CHI_SF,CHI,SF,0,0,0,0,0,0,0,6,15,0
00-0020404,Quincy Carter,QB,2003,1,REG,2003_01_ATL_DAL,DAL,ATL,15,32,268,1,1,3,-14,4,11,0
00-0020405,Marques Tuiasosopo,QB,2003,1,REG,2003_01_OAK_TEN,LV,TEN,0,1,0,0,0,0,0,0,0,0
00-0020430,James Jackson,RB,2003,1,REG,2003_01_IND_CLE,CLE,IND,0,0,0,0,0,0,0,2,6,0
00-0020446,Chris Chambers,WR,2003,1,REG,2003_01_HOU_MIA,MIA,HOU,0,0,0,0,0,0,0,1,12,0
00-0020448,Travis Minor,RB,2003,1,REG,2003_01_HOU_MIA,MIA,HOU,0,0,0,0,0,0,0,1,3,0
00-0020462,LaMont Jordan,RB,2003,1,REG,2003_01_NYJ_WAS,NYJ,WAS,0,0,0,0,0,0,0,6,0,1
00-0020471,Travis Henry,RB,2003,1,REG,2003_01_NE_BUF,BUF,NE,0,0,0,0,0,0,0,28,86,2
00-0020474,Kevan Barlow,RB,2003,1,REG,2003_01_CHI_SF,SF,CHI,0,0,0,0,0,0,0,15,62,0
00-0020494,Santana Moss,WR,2003,1,REG,2003_01_NYJ_WAS,NYJ,WAS,0,0,0,0,0,0,0,1,9,0
00-0020527,Deuce McAllister,RB,2003,1,REG,2003_01_NO_SEA,NO,SEA,0,0,0,0,0,0,0,22,99,0
00-0020531,Drew Brees,QB,2003,1,REG,2003_01_SD_KC,LAC,KC,18,33,202,2,2,3,-34,3,15,0
00-0020536,LaDainian Tomlinson,RB,2003,1,REG,2003_01_SD_KC,LAC,KC,0,0,0,0,0,0,0,13,34,0
00-0020587,Jamal Robertson,RB,2003,1,REG,2003_01_CHI_SF,SF,CHI,0,0,0,0,0,0,0,6,9,0
00-0020608,David Carr,QB,2003,1,REG,2003_01_HOU_MIA,HOU,MIA,17,31,266,1,0,0,0,1,2,0
00-0020754,Kelly Campbell,WR,2003,1,REG,2003_01_MIN_GB,MIN,GB,0,0,0,0,0,0,0,1,15,0
00-0020917,Joe Burns,RB,2003,1,REG,2003_01_NE_BUF,BUF,NE,0,0,0,0,0,0,0,2,4,0
00-0021141,Joey Harrington,QB,2003,1,REG,2003_01_ARI_DET,DET,ARI,17,30,195,4,0,0,0,1,-1,0
00-0021150,William Green,RB,2003,1,REG,2003_01_IND_CLE,CLE,IND,0,0,0,0,0,0,0,21,86,0
00-0021152,Ashley Lelie,WR,2003,1,REG,2003_01_DEN_CIN,DEN,CIN,0,0,0,0,0,0,0,2,12,0
00-0021163,Jabar Gaffney,WR,2003,1,REG,2003_01_HOU_MIA,HOU,MIA,0,1,0,0,0,0,0,0,0,0
00-0021164,DeShaun Foster,RB,2003,1,REG,2003_01_JAX_CAR,CAR,JAX,0,0,0,0,0,0,0,1,6,0
00-0021176,Reche Caldwell,WR,2003,1,REG,2003_01_SD_KC,LAC,KC,0,0,0,0,0,0,0,1,14,0
00-0021179,Clinton Portis,RB,2003,1,REG,2003_01_DEN_CIN,DEN,CIN,0,0,0,0,0,0,0,24,120,2
00-0021184,Ladell Betts,RB,2003,1,REG,2003_01_NYJ_WAS,WAS,NYJ,0,0,0,0,0,0,0,18,77,0
00-0021190,Antwaan Randle El,WR,2003,1,REG,2003_01_BAL_PIT,PIT,BAL,0,0,0,0,0,1,-10,2,1,0
00-0021216,Brian Westbrook,RB,2003,1,REG,2003_01_TB_PHI,PHI,TB,0,0,0,0,0,0,0,2,5,0
00-0021238,Rohan Davey,QB,2003,1,REG,2003_01_NE_BUF,NE,BUF,3,6,31,0,0,0,0,0,0,0
00-0021252,Najeh Davenport,RB,2003,1,REG,2003_01_MIN_GB,GB,MIN,0,0,0,0,0,0,0,3,8,0
00-0021279,Verron Haynes,FB,2003,1,REG,2003_01_BAL_PIT,PIT,BAL,0,0,0,0,0,0,0,11,18,0
00-0021306,Adrian Peterson,RB,2003,1,REG,2003_01_CHI_SF,CHI,SF,0,0,0,0,0,0,0,5,12,0
00-0021314,Chester Taylor,RB,2003,1,REG,2003_01_BAL_PIT,BAL,PIT,0,0,0,0,0,0,0,1,-1,0
00-0021357,Rock Cartwright,RB,2003,1,REG,2003_01_NYJ_WAS,WAS,NYJ,0,0,0,0,0,0,0,1,4,0
00-0021376,T.J. Duckett,RB,2003,1,REG,2003_01_ATL_DAL,ATL,DAL,0,0,0,0,0,0,0,5,21,0
00-0021379,Patrick Ramsey,QB,2003,1,REG,2003_01_NYJ_WAS,WAS,NYJ,17,23,185,1,1,4,-18,2,27,0
00-0021528,Avon Cobourne,RB,2003,1,REG,2003_01_ARI_DET,DET,ARI,0,0,0,0,0,0,0,3,4,0
00-0021750,Arlen Harris,RB,2003,1,REG,2003_01_STL_NYG,LA,NYG,0,0,0,0,0,0,0,1,5,0
00-0021979,Domanick Williams,RB,2003,1,REG,2003_01_HOU_MIA,HOU,MIA,0,0,0,0,0,0,0,6,36,0
00-0021981,Shaun McDonald,WR,2003,1,REG,2003_01_STL_NYG,LA,NYG,0,0,0,0,0,0,0,2,7,0
00-0022011,Justin Griffith,RB,2003,1,REG,2003_01_ATL_DAL,ATL,DAL,0,0,0,0,0,0,0,5,36,0
00-0022057,LaBrandon Toefield,RB,2003,1,REG,2003_01_JAX_CAR,JAX,CAR,0,0,0,0,0,0,0,2,4,0
00-0022072,Charles Rogers,WR,2003,1,REG,2003_01_ARI_DET,DET,ARI,0,0,0,0,0,0,0,1,12,0
00-0022093,Justin Fargas,RB,2003,1,REG,2003_01_OAK_TEN,LV,TEN,0,0,0,0,0,0,0,2,6,0
00-0022164,Kyle Boller,QB,2003,1,REG,2003_01_BAL_PIT,BAL,PIT,22,43,152,1,1,2,-9,5,14,0
00-0000007,Rabih Abdullah,RB,2003,2,REG,2003_02_CHI_MIN,CHI,MIN,0,0,0,0,0,0,0,1,2,0
00-0000251,Mike Alstott,FB,2003,2,REG,2003_02_CAR_TB,TB,CAR,0,0,0,0,0,0,0,4,9,0
00-0000339,Richie Anderson,FB,2003,2,REG,2003_02_DAL_NYG,DAL,NYG,0,0,0,0,0,0,0,6,19,0
00-0000745,Tiki Barber,RB,2003,2,REG,2003_02_DAL_NYG,NYG,DAL,0,0,0,0,0,0,0,15,41,0
00-0000942,Fred Beasley,FB,2003,2,REG,2003_02_SF_STL,SF,LA,0,0,0,0,0,0,0,2,0,0
00-0001098,Brandon Bennett,RB,2003,2,REG,2003_02_CIN_OAK,CIN,LV,0,0,0,0,0,0,0,19,43,0
00-0001215,Jerome Bettis,RB,2003,2,REG,2003_02_PIT_KC,PIT,KC,0,0,0,0,0,0,0,4,7,0
00-0001218,Steve Beuerlein,QB,2003,2,REG,2003_02_DEN_SD,DEN,LAC,7,16,98,0,0,1,-7,3,1,0
00-0001335,Jeff Blake,QB,2003,2,REG,2003_02_SEA_ARI,ARI,SEA,7,14,55,0,2,0,0,0,0,0
00-0001361,Drew Bledsoe,QB,2003,2,REG,2003_02_BUF_JAX,BUF,JAX,19,25,314,2,0,0,0,1,0,0
00-0001823,Aaron Brooks,QB,2003,2,REG,2003_02_HOU_NO,NO,HOU,18,27,189,2,0,2,-7,3,4,0
00-0002110,Mark Brunell,QB,2003,2,REG,2003_02_BUF_JAX,JAX,BUF,19,32,122,0,0,3,-22,2,13,1
00-0002159,Shawn Bryson,RB,2003,2,REG,2003_02_DET_GB,DET,GB,0,0,0,0,0,0,0,7,43,0
00-0002846,Larry Centers,FB,2003,2,REG,2003_02_NE_PHI,NE,PHI,0,0,0,0,0,0,0,3,7,0
00-0002876,Chris Chandler,QB,2003,2,REG,2003_02_CHI_MIN,CHI,MIN,1,2,8,0,1,0,0,0,0,0
00-0003292,Kerry Collins,QB,2003,2,REG,2003_02_DAL_NYG,NYG,DAL,21,51,265,3,2,2,-9,1,-1,0
00-0003739,Daunte Culpepper,QB,2003,2,REG,2003_02_CHI_MIN,MIN,CHI,20,26,214,2,0,3,-16,7,17,0
00-0004052,Stephen Davis,RB,2003,2,REG,2003_02_CAR_TB,CAR,TB,0,0,0,0,0,0,0,33,142,0
00-0004161,Jake Delhomme,QB,2003,2,REG,2003_02_CAR_TB,CAR,TB,9,23,96,0,2,1,-9,1,2,0
00-0004229,Koy Detmer,QB,2003,2,REG,2003_02_NE_PHI,PHI,NE,2,2,25,0,0,0,0,0,0,0
00-0004293,Trent Dilfer,QB,2003,2,REG,2003_02_SEA_ARI,SEA,ARI,2,2,20,0,0,0,0,1,-1,0
00-0004304,Corey Dillon,RB,2003,2,REG,2003_02_CIN_OAK,CIN,LV,0,0,0,0,0,0,0,19,84,1
00-0004640,Warrick Dunn,RB,2003,2,REG,2003_02_WAS_ATL,ATL,WAS,0,0,0,0,0,1,-3,13,62,0
00-0004673,Tim Dwight,WR,2003,2,REG,2003_02_DEN_SD,LAC,DEN,0,0,0,0,0,0,0,2,28,0
00-0005091,Kevin Faulk,RB,2003,2,REG,2003_02_NE_PHI,NE,PHI,0,0,0,0,0,0,0,7,23,0
00-0005092,Marshall Faulk,RB,2003,2,REG,2003_02_SF_STL,LA,SF,0,0,0,0,0,0,0,18,57,1
00-0005106,Brett Favre,QB,2003,2,REG,2003_02_DET_GB,GB,DET,15,28,132,2,1,0,0,0,0,0
00-0005180,Jay Fiedler,QB,2003,2,REG,2003_02_MIA_NYJ,MIA,NYJ,14,19,190,1,0,1,-1,5,35,1
00-0005741,Rich Gannon,QB,2003,2,REG,2003_02_CIN_OAK,LV,CIN,13,28,103,0,0,0,0,1,1,0
00-0005755,Jeff Garcia,QB,2003,2,REG,2003_02_SF_STL,SF,LA,19,35,222,2,1,1,-1,2,14,0
00-0005779,Charlie Garner,RB,2003,2,REG,2003_02_CIN_OAK,LV,CIN,0,0,0,0,0,0,0,13,63,0
00-0005816,Olandis Gary,RB,2003,2,REG,2003_02_DET_GB,DET,GB,0,0,0,0,0,0,0,9,8,0
00-0005883,Eddie George,RB,2003,2,REG,2003_02_TEN_IND,TEN,IND,0,0,0,0,0,0,0,15,46,0
00-0006305,Ahman Green,RB,2003,2,REG,2003_02_DET_GB,GB,DET,0,0,0,0,0,0,0,23,160,1
00-0006355,Trent Green,QB,2003,2,REG,2003_02_PIT_KC,KC,PIT,15,21,125,1,2,1,-1,2,-2,0
00-0007091,Matt Hasselbeck,QB,2003,2,REG,2003_02_SEA_ARI,SEA,ARI,8,19,175,2,0,1,-2,1,2,1
00-0007180,Garrison Hearst,RB,2003,2,REG,2003_02_SF_STL,SF,LA,0,0,0,0,0,0,0,11,89,0
00-0007308,Craig Hentrich,P,2003,2,REG,2003_02_TEN_IND,TEN,IND,1,1,10,0,0,0,0,0,0,0
00-0007468,Ike Hilliard,WR,2003,2,REG,2003_02_DAL_NYG,NYG,DAL,0,0,0,0,0,0,0,1,13,0
00-0007576,Kelly Holcomb,QB,2003,2,REG,2003_02_CLE_BAL,CLE,BAL,17,37,147,1,2,3,-32,2,6,0
00-0007579,Robert Holcombe,FB,2003,2,REG,2003_02_TEN_IND,TEN,IND,0,0,0,0,0,0,0,3,8,0
00-0007661,Priest Holmes,RB,2003,2,REG,2003_02_PIT_KC,KC,PIT,0,0,0,0,0,0,0,26,122,3
00-0007744,Joe Horn,WR,2003,2,REG,2003_02_HOU_NO,NO,HOU,0,0,0,0,0,0,0,1,2,0
00-0008241,Edgerrin James,RB,2003,2,REG,2003_02_TEN_IND,IND,TEN,0,0,0,0,0,0,0,30,120,1
00-0008442,Brad Johnson,QB,2003,2,REG,2003_02_CAR_TB,TB,CAR,34,61,339,1,1,1,-2,1,-1,0
00-0009311,Jon Kitna,QB,2003,2,REG,2003_02_CIN_OAK,CIN,LV,25,41,303,1,2,2,-16,0,0,0
00-0009869,Jermaine Lewis,WR,2003,2,REG,2003_02_BUF_JAX,JAX,BUF,0,0,0,0,0,0,0,1,6,0
00-0010240,Stacey Mack,RB,2003,2,REG,2003_02_HOU_NO,HOU,NO,0,0,0,0,0,0,0,13,31,0
00-0010261,Tommy Maddox,QB,2003,2,REG,2003_02_PIT_KC,PIT,KC,28,47,336,1,3,4,-16,0,0,0
00-0010346,Peyton Manning,QB,2003,2,REG,2003_02_TEN_IND,IND,TEN,14,21,173,1,0,1,-9,2,0,0
00-0010442,Curtis Martin,RB,2003,2,REG,2003_02_MIA_NYJ,NYJ,MIA,0,0,0,0,0,0,0,10,32,0
00-0010747,Fred McCrary,RB,2003,2,REG,2003_02_NE_PHI,NE,PHI,0,0,0,0,0,0,0,1,0,0
00-0011022,Donovan McNabb,QB,2003,2,REG,2003_02_NE_PHI,PHI,NE,18,46,186,0,2,7,-42,6,53,0
00-0011024,Steve McNair,QB,2003,2,REG,2003_02_TEN_IND,TEN,IND,15,24,138,1,0,3,-13,0,0,0
00-0011754,Randy Moss,WR,2003,2,REG,2003_02_CHI_MIN,MIN,CHI,0,0,0,0,0,0,0,1,11,0
00-0013013,Michael Pittman,RB,2003,2,REG,2003_02_CAR_TB,TB,CAR,0,0,0,0,0,0,0,10,38,0
00-0013042,Jake Plummer,QB,2003,2,REG,2003_02_DEN_SD,DEN,LAC,9,13,94,3,0,0,0,1,2,0
00-0013694,Tony Richardson,FB,2003,2,REG,2003_02_PIT_KC,KC,PIT,0,0,0,0,0,0,0,5,19,0
00-0014902,Jason Simmons,DB,2003,2,REG,2003_02_HOU_NO,HOU,NO,0,0,0,0,0,0,0,1,7,0
00-0015091,Antowain Smith,RB,2003,2,REG,2003_02_NE_PHI,NE,PHI,0,0,0,0,0,0,0,12,25,0
00-0015165,Emmitt Smith,RB,2003,2,REG,2003_02_SEA_ARI,ARI,SEA,0,0,0,0,0,0,0,14,54,0
00-0015523,Duce Staley,RB,2003,2,REG,2003_02_NE_PHI,PHI,NE,0,0,0,0,0,0,0,5,17,1
00-0015601,Aaron Stecker,RB,2003,2,REG,2003_02_CAR_TB,TB,CAR,0,0,0,0,0,0,0,3,6,0
00-0015700,Kordell Stewart,QB,2003,2,REG,2003_02_CHI_MIN,CHI,MIN,13,21,137,1,0,3,-17,6,25,0
00-0015830,Mack Strong,FB,2003,2,REG,2003_02_SEA_ARI,SEA,ARI,0,0,0,0,0,0,0,1,3,0
00-0016098,Fred Taylor,RB,2003,2,REG,2003_02_BUF_JAX,JAX,BUF,0,0,0,0,0,0,0,14,71,0
00-0016193,Vinny Testaverde,QB,2003,2,REG,2003_02_MIA_NYJ,NYJ,MIA,29,45,373,1,1,1,-7,0,0,0
00-0016838,Alex Van Pelt,QB,2003,2,REG,2003_02_BUF_JAX,BUF,JAX,1,2,14,0,0,0,0,2,-3,0
00-0017127,Ken Walter,P,2003,2,REG,2003_02_NE_PHI,NE,PHI,0,0,0,0,0,0,0,1,0,0
00-0017162,Hines Ward,WR,2003,2,REG,2003_02_PIT_KC,PIT,KC,0,0,0,0,0,0,0,1,5,0
00-0017486,Tyrone Wheatley,RB,2003,2,REG,2003_02_CIN_OAK,LV,CIN,0,0,0,0,0,0,0,4,14,1
