player_id,player_display_name,position,season,week,season_type,game_id,team,opponent_team,completions,attempts,passing_yards,passing_tds,passing_interceptions,sacks_suffered,sack_yards_lost,carries,rushing_yards,rushing_tds,rushing_first_downs,rushing_fumbles_lost,receptions,targets,receiving_yards,receiving_tds,receiving_first_downs,receiving_fumbles_lost,fg_made,fg_att,fg_long,fg_made_0_19,fg_made_20_29,fg_made_30_39,fg_made_40_49,fg_made_50_59,fg_made_60_,pat_made,pat_att,pt_att,pt_yards,pt_net_yards,pt_long,pt_inside_20
00-0022087,Tyrone Calico,WR,2005,2,REG,2005_02_BAL_TEN,TEN,BAL,0,0,0,0,0,0,0,0,0,0,0,0,2,0,22,0,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0022092,Chris Brown,RB,2005,2,REG,2005_02_BAL_TEN,TEN,BAL,0,0,0,0,0,0,0,8,33,0,1,1,3,0,25,0,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0022097,Brandon Lloyd,WR,2005,2,REG,2005_02_SF_PHI,SF,PHI,0,0,0,0,0,0,0,0,0,0,0,0,3,0,17,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0022124,Taylor Jacobs,WR,2005,2,REG,2005_02_WAS_DAL,WAS,DAL,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0022126,L.J. Smith,TE,2005,2,REG,2005_02_SF_PHI,PHI,SF,0,0,0,0,0,0,0,0,0,0,0,0,9,0,119,1,7,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0022127,Jason Witten,TE,2005,2,REG,2005_02_WAS_DAL,DAL,WAS,0,0,0,0,0,0,0,0,0,0,0,0,4,0,35,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0022135,Billy McMullen,WR,2005,2,REG,2005_02_SF_PHI,PHI,SF,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0022141,Jeremi Johnson,FB,2005,2,REG,2005_02_MIN_CIN,CIN,MIN,0,0,0,0,0,0,0,2,3,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0022144,Bobby Wade,WR,2005,2,REG,2005_02_DET_CHI,CHI,DET,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0022156,Bryant Johnson,WR,2005,2,REG,2005_02_STL_ARI,ARI,LA,0,0,0,0,0,0,0,0,0,0,0,0,2,0,15,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0022165,Dallas Clark,TE,2005,2,REG,2005_02_JAX_IND,IND,JAX,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0022170,Remy Hamilton,K,2005,2,REG,2005_02_DET_CHI,DET,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,0,,0
00-0022177,Byron Leftwich,QB,2005,2,REG,2005_02_JAX_IND,JAX,IND,16,29,198,0,0,6,-23,3,11,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0022178,Willis McGahee,RB,2005,2,REG,2005_02_BUF_TB,BUF,TB,0,0,0,0,0,0,0,13,34,0,1,0,1,0,-1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0022217,Mewelde Moore,RB,2005,2,REG,2005_02_MIN_CIN,MIN,CIN,0,0,0,0,0,0,0,8,29,0,1,0,2,0,7,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0022232,Brian Jones,TE,2005,2,REG,2005_02_JAX_IND,JAX,IND,0,0,0,0,0,0,0,0,0,0,0,0,1,0,41,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0022250,Willie Parker,RB,2005,2,REG,2005_02_PIT_HOU,PIT,HOU,0,0,0,0,0,0,0,25,111,1,5,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0022397,Vonta Leach,FB,2005,2,REG,2005_02_CLE_GB,GB,CLE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0022427,Wes Welker,WR,2005,2,REG,2005_02_MIA_NYJ,MIA,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,2,0,21,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0022431,Ran Carthon,RB,2005,2,REG,2005_02_JAX_IND,IND,JAX,0,0,0,0,0,0,0,6,5,1,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0022447,Brett Pierce,TE,2005,2,REG,2005_02_WAS_DAL,DAL,WAS,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0022538,Shaud Williams,RB,2005,2,REG,2005_02_BUF_TB,BUF,TB,0,0,0,0,0,0,0,0,0,0,0,0,3,0,22,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0022589,Kyle Larson,P,2005,2,REG,2005_02_MIN_CIN,CIN,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,3,125,120,55,1
00-0022684,Donnie Jones,P,2005,2,REG,2005_02_MIA_NYJ,MIA,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,7,284,272,56,3
00-0022714,Kris Wilson,TE,2005,2,REG,2005_02_KC_OAK,KC,LV,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0022725,Michael Clayton,WR,2005,2,REG,2005_02_BUF_TB,TB,BUF,0,0,0,0,0,0,0,0,0,0,0,0,6,0,84,0,4,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0022736,Steven Jackson,RB,2005,2,REG,2005_02_STL_ARI,LA,ARI,0,0,0,0,0,0,0,18,93,1,6,0,2,0,16,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0022737,Nate Kaeding,K,2005,2,REG,2005_02_SD_DEN,LAC,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,42,0,0,0,1,0,0,2,2,0,0,0,,0
00-0022738,Chris Cooley,TE,2005,2,REG,2005_02_WAS_DAL,WAS,DAL,0,0,0,0,0,0,0,0,0,0,0,0,2,0,20,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0022751,Darius Watts,WR,2005,2,REG,2005_02_SD_DEN,DEN,LAC,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0022754,Samie Parker,WR,2005,2,REG,2005_02_KC_OAK,KC,LV,0,0,0,0,0,0,0,0,0,0,0,0,3,0,86,0,2,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0022766,Patrick Crayton,WR,2005,2,REG,2005_02_WAS_DAL,DAL,WAS,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0022781,Michael Jenkins,WR,2005,2,REG,2005_02_ATL_SEA,ATL,SEA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,22,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0022782,Kevin Jones,RB,2005,2,REG,2005_02_DET_CHI,DET,CHI,0,0,0,0,0,0,0,8,22,0,0,0,1,0,5,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0022787,Matt Schaub,QB,2005,2,REG,2005_02_ATL_SEA,ATL,SEA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0022796,Mike Karney,FB,2005,2,REG,2005_02_NYG_NO,NO,NYG,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0022803,Eli Manning,QB,2005,2,REG,2005_02_NYG_NO,NYG,NO,13,24,165,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0022821,Michael Turner,RB,2005,2,REG,2005_02_SD_DEN,LAC,DEN,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0022824,Andy Lee,P,2005,2,REG,2005_02_SF_PHI,SF,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,7,302,289,51,3
00-0022825,Troy Fleming,RB,2005,2,REG,2005_02_BAL_TEN,TEN,BAL,0,0,0,0,0,0,0,0,0,0,0,0,3,0,21,1,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0022840,Julius Jones,RB,2005,2,REG,2005_02_WAS_DAL,DAL,WAS,0,0,0,0,0,0,0,22,81,0,3,0,4,0,24,0,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0022857,B.J. Sander,P,2005,2,REG,2005_02_CLE_GB,GB,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,3,103,114,50,2
00-0022874,Josh Scobee,K,2005,2,REG,2005_02_JAX_IND,JAX,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,28,0,1,0,0,0,0,0,0,0,0,0,,0
00-0022889,Reggie Williams,WR,2005,2,REG,2005_02_JAX_IND,JAX,IND,0,0,0,0,0,0,0,0,0,0,0,0,4,0,38,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0022897,Greg Jones,FB,2005,2,REG,2005_02_JAX_IND,JAX,IND,0,0,0,0,0,0,0,3,29,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0022901,Ernest Wilford,WR,2005,2,REG,2005_02_JAX_IND,JAX,IND,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0022909,Roy Williams,WR,2005,2,REG,2005_02_DET_CHI,DET,CHI,0,0,0,0,0,0,0,0,0,0,0,0,5,0,96,1,3,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0022910,Lee Evans,WR,2005,2,REG,2005_02_BUF_TB,BUF,TB,0,0,0,0,0,0,0,0,0,0,0,0,2,0,12,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0022912,J.P. Losman,QB,2005,2,REG,2005_02_BUF_TB,BUF,TB,12,29,113,0,0,2,-12,4,13,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0022916,Ben Troupe,TE,2005,2,REG,2005_02_BAL_TEN,TEN,BAL,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0022921,Larry Fitzgerald,WR,2005,2,REG,2005_02_STL_ARI,ARI,LA,0,0,0,0,0,0,0,2,25,0,2,0,4,0,70,0,3,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0022924,Ben Roethlisberger,QB,2005,2,REG,2005_02_PIT_HOU,PIT,HOU,14,21,254,2,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0022926,Chris Perry,RB,2005,2,REG,2005_02_MIN_CIN,CIN,MIN,0,0,0,0,0,0,0,9,47,0,3,0,4,0,33,0,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0022929,Devery Henderson,WR,2005,2,REG,2005_02_NYG_NO,NO,NYG,0,0,0,0,0,0,0,0,0,0,0,0,3,0,42,0,3,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0022943,Benjamin Watson,TE,2005,2,REG,2005_02_NE_CAR,NE,CAR,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0022954,Ben Graham,P,2005,2,REG,2005_02_MIA_NYJ,NYJ,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,7,309,283,54,1
00-0023060,Chris Kluwe,P,2005,2,REG,2005_02_MIN_CIN,MIN,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,3,140,125,52,2
00-0023096,Nick Novak,K,2005,2,REG,2005_02_WAS_DAL,WAS,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,2,0,0,0,,0
00-0023108,Stephen Spach,TE,2005,2,REG,2005_02_SF_PHI,PHI,SF,0,0,0,0,0,0,0,0,0,0,0,0,2,0,14,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0023192,Tyson Thompson,RB,2005,2,REG,2005_02_WAS_DAL,DAL,WAS,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0023217,Adam Bergen,TE,2005,2,REG,2005_02_STL_ARI,ARI,LA,0,0,0,0,0,0,0,0,0,0,0,0,2,0,15,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0023234,Michael Koenen,P,2005,2,REG,2005_02_ATL_SEA,ATL,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,7,347,288,67,2
00-0023436,Alex Smith,QB,2005,2,REG,2005_02_SF_PHI,SF,PHI,0,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0023437,Ronnie Brown,RB,2005,2,REG,2005_02_MIA_NYJ,MIA,NYJ,0,0,0,0,0,0,0,12,35,0,3,0,1,0,5,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0023438,Braylon Edwards,WR,2005,2,REG,2005_02_CLE_GB,CLE,GB,0,0,0,0,0,0,0,0,0,0,0,0,3,0,107,1,3,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0023439,Cedric Benson,RB,2005,2,REG,2005_02_DET_CHI,CHI,DET,0,0,0,0,0,0,0,16,49,0,3,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0023440,Cadillac Williams,RB,2005,2,REG,2005_02_BUF_TB,TB,BUF,0,0,0,0,0,0,0,24,128,1,8,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0023442,Troy Williamson,WR,2005,2,REG,2005_02_MIN_CIN,MIN,CIN,0,0,0,0,0,0,0,0,0,0,0,0,2,0,44,0,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0023456,Matt Jones,WR,2005,2,REG,2005_02_JAX_IND,JAX,IND,0,0,0,0,0,0,0,2,7,0,0,0,1,0,9,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0023457,Mark Clayton,WR,2005,2,REG,2005_02_BAL_TEN,BAL,TEN,0,0,0,0,0,0,0,0,0,0,0,0,2,0,17,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0023470,Reggie Brown,WR,2005,2,REG,2005_02_SF_PHI,PHI,SF,0,0,0,0,0,0,0,0,0,0,0,0,3,0,37,0,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0023474,Mark Bradley,WR,2005,2,REG,2005_02_DET_CHI,CHI,DET,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0023482,Mike Nugent,K,2005,2,REG,2005_02_MIA_NYJ,NYJ,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,41,0,0,0,1,0,0,2,2,0,0,0,,0
00-0023493,Terrence Murphy,WR,2005,2,REG,2005_02_CLE_GB,GB,CLE,0,0,0,0,0,0,0,0,0,0,0,0,3,0,23,0,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0023500,Frank Gore,RB,2005,2,REG,2005_02_SF_PHI,SF,PHI,0,0,0,0,0,0,0,4,15,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0023503,Courtney Roby,WR,2005,2,REG,2005_02_BAL_TEN,TEN,BAL,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0023506,Alex Smith,TE,2005,2,REG,2005_02_BUF_TB,TB,BUF,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0023518,Chris Henry,WR,2005,2,REG,2005_02_MIN_CIN,CIN,MIN,0,0,0,0,0,0,0,0,0,0,0,0,4,0,45,0,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0023531,Brandon Jones,WR,2005,2,REG,2005_02_BAL_TEN,TEN,BAL,0,0,0,0,0,0,0,0,0,0,0,0,2,0,29,0,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0023534,Dustin Colquitt,P,2005,2,REG,2005_02_KC_OAK,KC,LV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,3,120,66,49,1
00-0023541,Kyle Orton,QB,2005,2,REG,2005_02_DET_CHI,CHI,DET,14,21,150,1,0,2,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0023545,Brandon Jacobs,RB,2005,2,REG,2005_02_NYG_NO,NYG,NO,0,0,0,0,0,0,0,3,5,1,2,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0023564,Darren Sproles,RB,2005,2,REG,2005_02_SD_DEN,LAC,DEN,0,0,0,0,0,0,0,1,12,0,1,0,1,0,5,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0023578,Dan Orlovsky,QB,2005,2,REG,2005_02_DET_CHI,DET,CHI,2,6,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0023623,Tab Perry,WR,2005,2,REG,2005_02_MIN_CIN,CIN,MIN,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0023642,Reggie Hodges,P,2005,2,REG,2005_02_STL_ARI,LA,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,7,300,281,55,1
00-0000108,David Akers,K,2005,3,REG,2005_03_OAK_PHI,PHI,LV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,23,0,1,0,0,0,0,2,2,0,0,0,,0
00-0000166,Stephen Alexander,TE,2005,3,REG,2005_03_KC_DEN,DEN,KC,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0000251,Mike Alstott,FB,2005,3,REG,2005_03_TB_GB,TB,GB,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0000400,Leo Araguz,P,2005,3,REG,2005_03_ARI_SEA,SEA,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,4,145,129,39,2
00-0000552,Obafemi Ayanbadejo,RB,2005,3,REG,2005_03_ARI_SEA,ARI,SEA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0000745,Tiki Barber,RB,2005,3,REG,2005_03_NYG_SD,NYG,LAC,0,0,0,0,0,0,0,15,60,0,2,0,1,0,5,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0001157,Mitch Berger,P,2005,3,REG,2005_03_NO_MIN,NO,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,6,250,242,50,3
00-0001231,Josh Bidwell,P,2005,3,REG,2005_03_TB_GB,TB,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,6,284,241,57,1
00-0001361,Drew Bledsoe,QB,2005,3,REG,2005_03_DAL_SF,DAL,SF,24,38,363,2,2,2,-15,3,5,1,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0001477,Marty Booker,WR,2005,3,REG,2005_03_CAR_MIA,MIA,CAR,0,0,0,0,0,0,0,0,0,0,0,0,2,0,15,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0001759,Doug Brien,K,2005,3,REG,2005_03_CIN_CHI,CHI,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,1,1,0,0,0,,0
00-0001823,Aaron Brooks,QB,2005,3,REG,2005_03_NO_MIN,NO,MIN,12,32,199,1,2,3,-17,3,29,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0002068,Troy Brown,WR,2005,3,REG,2005_03_NE_PIT,NE,PIT,0,0,0,0,0,0,0,0,0,0,0,0,4,0,43,0,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0002099,Isaac Bruce,WR,2005,3,REG,2005_03_TEN_STL,LA,TEN,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0002655,John Carney,K,2005,3,REG,2005_03_NO_MIN,NO,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,22,0,1,0,0,0,0,1,1,0,0,0,,0
00-0002962,Wayne Chrebet,WR,2005,3,REG,2005_03_JAX_NYJ,NYJ,JAX,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0003292,Kerry Collins,QB,2005,3,REG,2005_03_OAK_PHI,LV,PHI,24,42,345,2,0,1,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0003400,Ernie Conwell,TE,2005,3,REG,2005_03_NO_MIN,NO,MIN,0,0,0,0,0,0,0,0,0,0,0,0,3,0,65,1,3,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0003501,Jose Cortez,K,2005,3,REG,2005_03_DAL_SF,DAL,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,3,0,0,0,,0
00-0003663,Zack Crockett,RB,2005,3,REG,2005_03_OAK_PHI,LV,PHI,0,0,0,0,0,0,0,3,9,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0003739,Daunte Culpepper,QB,2005,3,REG,2005_03_NO_MIN,MIN,NO,21,29,300,3,0,7,-27,8,36,0,3,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0004052,Stephen Davis,RB,2005,3,REG,2005_03_CAR_MIA,CAR,MIA,0,0,0,0,0,0,0,16,36,0,2,0,2,0,16,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0004091,Phil Dawson,K,2005,3,REG,2005_03_CLE_IND,CLE,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,40,0,1,0,1,0,0,0,0,0,0,0,,0
00-0004161,Jake Delhomme,QB,2005,3,REG,2005_03_CAR_MIA,CAR,MIA,19,35,285,3,1,4,-47,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0004293,Trent Dilfer,QB,2005,3,REG,2005_03_CLE_IND,CLE,IND,22,29,208,0,0,4,-20,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0004304,Corey Dillon,RB,2005,3,REG,2005_03_NE_PIT,NE,PIT,0,0,0,0,0,0,0,22,61,2,4,0,2,0,23,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0004541,Donald Driver,WR,2005,3,REG,2005_03_TB_GB,GB,TB,0,0,0,0,0,0,0,0,0,0,0,0,2,0,49,0,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0004640,Warrick Dunn,RB,2005,3,REG,2005_03_ATL_BUF,ATL,BUF,0,0,0,0,0,0,0,15,97,0,3,0,1,0,5,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0004768,Marc Edwards,FB,2005,3,REG,2005_03_CIN_CHI,CHI,CIN,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0004811,Jason Elam,K,2005,3,REG,2005_03_KC_DEN,DEN,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,51,0,1,1,0,1,0,3,3,0,0,0,,0
00-0004915,Bobby Engram,WR,2005,3,REG,2005_03_ARI_SEA,SEA,ARI,0,0,0,0,0,0,0,0,0,0,0,0,5,0,54,0,3,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0005091,Kevin Faulk,RB,2005,3,REG,2005_03_NE_PIT,NE,PIT,0,0,0,0,0,0,0,7,13,0,1,1,7,0,71,0,4,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0005092,Marshall Faulk,RB,2005,3,REG,2005_03_TEN_STL,LA,TEN,0,0,0,0,0,0,0,6,50,0,2,1,3,0,31,1,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0005106,Brett Favre,QB,2005,3,REG,2005_03_TB_GB,GB,TB,14,24,195,2,3,2,-10,1,7,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0005113,Jeff Feagles,P,2005,3,REG,2005_03_NYG_SD,NYG,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,4,176,166,54,1
00-0005180,Jay Fiedler,QB,2005,3,REG,2005_03_JAX_NYJ,NYJ,JAX,2,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0005231,Brian Finneran,WR,2005,3,REG,2005_03_ATL_BUF,ATL,BUF,0,0,0,0,0,0,0,0,0,0,0,0,4,0,57,0,3,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
