player_id,player_display_name,position,season,week,season_type,game_id,team,opponent_team,completions,attempts,passing_yards,passing_tds,passing_interceptions,sacks_suffered,sack_yards_lost,carries,rushing_yards,rushing_tds,rushing_first_downs,rushing_fumbles_lost,receptions,targets,receiving_yards,receiving_tds,receiving_first_downs,receiving_fumbles_lost,fg_made,fg_att,fg_long,fg_made_0_19,fg_made_20_29,fg_made_30_39,fg_made_40_49,fg_made_50_59,fg_made_60_,pat_made,pat_att,pt_att,pt_yards,pt_net_yards,pt_long,pt_inside_20
00-0034721,Corey Bojorquez,P,2024,3,REG,2024_03_NYG_CLE,CLE,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,6,306,287,64,5
00-0034753,Mark Andrews,TE,2024,3,REG,2024_03_BAL_DAL,BAL,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0034775,Christian Kirk,WR,2024,3,REG,2024_03_JAX_BUF,JAX,BUF,0,0,0,0,0,0,0,0,0,0,0,0,8,10,79,0,5,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0034794,Jason Sanders,K,2024,3,REG,2024_03_MIA_SEA,MIA,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,23,0,1,0,0,0,0,0,0,0,0,0,,0
00-0034796,Lamar Jackson,QB,2024,3,REG,2024_03_BAL_DAL,BAL,DAL,12,15,182,1,0,0,0,14,87,1,6,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0034798,Durham Smythe,TE,2024,3,REG,2024_03_MIA_SEA,MIA,SEA,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0034827,DJ Moore,WR,2024,3,REG,2024_03_CHI_IND,CHI,IND,0,0,0,0,0,0,0,1,-6,0,0,0,8,10,78,0,3,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0034829,Mike Gesicki,TE,2024,3,REG,2024_03_WAS_CIN,CIN,WAS,0,0,0,0,0,0,0,0,0,0,0,0,4,5,47,0,4,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0034830,Hayden Hurst,TE,2024,3,REG,2024_03_LAC_PIT,LAC,PIT,0,0,0,0,0,0,0,0,0,0,0,0,2,2,15,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0034837,Calvin Ridley,WR,2024,3,REG,2024_03_GB_TEN,TEN,GB,0,0,0,0,0,0,0,0,0,0,0,0,1,3,9,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0034844,Saquon Barkley,RB,2024,3,REG,2024_03_PHI_NO,PHI,NO,0,0,0,0,0,0,0,17,147,2,7,0,4,4,9,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0034855,Baker Mayfield,QB,2024,3,REG,2024_03_DEN_TB,TB,DEN,25,33,163,1,1,7,-31,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0034857,Josh Allen,QB,2024,3,REG,2024_03_JAX_BUF,BUF,JAX,23,30,263,4,0,0,0,6,44,0,5,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0034869,Sam Darnold,QB,2024,3,REG,2024_03_HOU_MIN,MIN,HOU,17,28,181,4,0,4,-25,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0034941,Mitch Wishnowsky,P,2024,3,REG,2024_03_SF_LA,SF,LA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2,90,52,47,1
00-0034960,Jakobi Meyers,WR,2024,3,REG,2024_03_CAR_LV,LV,CAR,0,0,0,0,0,0,0,0,0,0,0,0,7,9,62,1,4,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0034972,Alexander Mattison,RB,2024,3,REG,2024_03_CAR_LV,LV,CAR,0,0,0,0,0,0,0,3,7,1,1,0,3,3,37,0,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0034975,Justice Hill,RB,2024,3,REG,2024_03_BAL_DAL,BAL,DAL,0,0,0,0,0,0,0,5,33,0,2,0,2,2,21,0,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0034981,Foster Moreau,TE,2024,3,REG,2024_03_PHI_NO,NO,PHI,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0035021,Ashton Dulin,WR,2024,3,REG,2024_03_CHI_IND,IND,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0035042,Jamie Gillan,P,2024,3,REG,2024_03_NYG_CLE,NYG,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,7,361,283,67,2
00-0035125,Alec Ingold,FB,2024,3,REG,2024_03_MIA_SEA,MIA,SEA,0,0,0,0,0,0,0,1,-2,0,0,0,3,3,16,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0035145,Austin Seibert,K,2024,3,REG,2024_03_WAS_CIN,WAS,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,42,0,0,0,1,0,0,5,5,0,0,0,,0
00-0035156,Jack Fox,P,2024,3,REG,2024_03_DET_ARI,DET,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,5,247,227,68,4
00-0035190,AJ Cole,P,2024,3,REG,2024_03_CAR_LV,LV,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,5,261,228,58,3
00-0035192,Joey Slye,K,2024,3,REG,2024_03_NE_NYJ,NE,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,44,0,0,0,1,0,0,0,0,0,0,0,,0
00-0035216,Diontae Johnson,WR,2024,3,REG,2024_03_CAR_LV,CAR,LV,0,0,0,0,0,0,0,0,0,0,0,0,8,14,122,1,6,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0035228,Kyler Murray,QB,2024,3,REG,2024_03_DET_ARI,ARI,DET,21,34,207,1,1,1,-7,5,45,0,2,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0035243,Miles Sanders,RB,2024,3,REG,2024_03_CAR_LV,CAR,LV,0,0,0,0,0,0,0,7,17,1,1,0,2,2,13,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0035249,Josh Oliver,TE,2024,3,REG,2024_03_HOU_MIN,MIN,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0035250,Devin Singletary,RB,2024,3,REG,2024_03_NYG_CLE,NYG,CLE,0,0,0,0,0,0,0,16,65,1,4,1,4,4,43,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0035261,Tony Pollard,RB,2024,3,REG,2024_03_GB_TEN,TEN,GB,0,0,0,0,0,0,0,6,14,0,1,0,3,4,15,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0035269,Matt Gay,K,2024,3,REG,2024_03_CHI_IND,IND,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,3,0,0,0,,0
00-0035280,Jake Bailey,P,2024,3,REG,2024_03_MIA_SEA,MIA,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,6,277,238,53,3
00-0035289,Gardner Minshew,QB,2024,3,REG,2024_03_CAR_LV,LV,CAR,18,28,214,1,1,2,-8,3,14,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0035298,Scott Miller,WR,2024,3,REG,2024_03_LAC_PIT,PIT,LAC,0,0,0,0,0,0,0,0,0,0,0,0,2,2,31,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0035358,Chase McLaughlin,K,2024,3,REG,2024_03_DEN_TB,TB,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,1,0,0,0,,0
00-0035406,Lil'Jordan Humphrey,WR,2024,3,REG,2024_03_DEN_TB,DEN,TB,0,0,0,0,0,0,0,0,0,0,0,0,6,8,37,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0035500,Greg Dortch,WR,2024,3,REG,2024_03_DET_ARI,ARI,DET,0,0,0,0,0,0,0,0,0,0,0,0,3,6,35,0,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0035535,Darius Slayton,WR,2024,3,REG,2024_03_NYG_CLE,NYG,CLE,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0035537,Ty Johnson,RB,2024,3,REG,2024_03_JAX_BUF,BUF,JAX,0,0,0,0,0,0,0,3,18,0,1,0,3,3,28,1,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0035628,D'Ernest Johnson,RB,2024,3,REG,2024_03_JAX_BUF,JAX,BUF,0,0,0,0,0,0,0,2,12,0,1,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0035639,Parris Campbell,WR,2024,3,REG,2024_03_PHI_NO,PHI,NO,0,0,0,0,0,0,0,0,0,0,0,0,2,2,13,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0035640,DK Metcalf,WR,2024,3,REG,2024_03_MIA_SEA,SEA,MIA,0,0,0,0,0,0,0,0,0,0,0,0,4,6,104,1,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0035644,Noah Fant,TE,2024,3,REG,2024_03_MIA_SEA,SEA,MIA,0,0,0,0,0,0,0,0,0,0,0,0,6,6,60,0,3,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0035659,Terry McLaurin,WR,2024,3,REG,2024_03_WAS_CIN,WAS,CIN,0,0,0,0,0,0,0,0,0,0,0,0,4,6,100,1,4,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0035685,David Montgomery,RB,2024,3,REG,2024_03_DET_ARI,DET,ARI,0,0,0,0,0,0,0,23,105,1,7,0,3,3,17,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0035689,Dawson Knox,TE,2024,3,REG,2024_03_JAX_BUF,BUF,JAX,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0035700,Josh Jacobs,RB,2024,3,REG,2024_03_GB_TEN,GB,TEN,0,0,0,0,0,0,0,14,43,0,1,0,1,1,5,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0035710,Daniel Jones,QB,2024,3,REG,2024_03_NYG_CLE,NYG,CLE,24,34,236,2,0,2,-8,8,20,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0035806,JaMycal Hasty,RB,2024,3,REG,2024_03_NE_NYJ,NE,NYJ,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0035821,Corliss Waitman,P,2024,3,REG,2024_03_LAC_PIT,PIT,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,3,156,151,56,1
00-0035859,Blake Gillikin,P,2024,3,REG,2024_03_DET_ARI,ARI,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,5,260,220,63,1
00-0035889,Tommy Townsend,P,2024,3,REG,2024_03_HOU_MIN,HOU,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,4,177,147,52,2
00-0036096,J.J. Taylor,RB,2024,3,REG,2024_03_HOU_MIN,HOU,MIN,0,0,0,0,0,0,0,1,3,0,0,0,2,2,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0036139,Rico Dowdle,RB,2024,3,REG,2024_03_BAL_DAL,DAL,BAL,0,0,0,0,0,0,0,8,32,0,0,0,3,5,24,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0036158,J.K. Dobbins,RB,2024,3,REG,2024_03_LAC_PIT,LAC,PIT,0,0,0,0,0,0,0,15,44,0,2,0,3,3,10,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0036162,Tyler Bass,K,2024,3,REG,2024_03_JAX_BUF,BUF,JAX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,43,0,1,0,1,0,0,5,6,0,0,0,,0
00-0036196,Gabe Davis,WR,2024,3,REG,2024_03_JAX_BUF,JAX,BUF,0,0,0,0,0,0,0,0,0,0,0,0,2,6,18,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0036223,Jonathan Taylor,RB,2024,3,REG,2024_03_CHI_IND,IND,CHI,0,0,0,0,0,0,0,23,110,2,6,0,1,2,25,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0036244,Colby Parkinson,TE,2024,3,REG,2024_03_SF_LA,LA,SF,0,0,0,0,0,0,0,0,0,0,0,0,3,5,21,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0036251,Zack Moss,RB,2024,3,REG,2024_03_WAS_CIN,CIN,WAS,0,0,0,0,0,0,0,12,58,1,6,0,5,6,39,0,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0036252,Michael Pittman,WR,2024,3,REG,2024_03_CHI_IND,IND,CHI,0,0,0,0,0,0,0,0,0,0,0,0,4,5,36,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0036259,Jauan Jennings,WR,2024,3,REG,2024_03_SF_LA,SF,LA,0,0,0,0,0,0,0,0,0,0,0,0,11,12,175,3,7,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0036261,Brandon Aiyuk,WR,2024,3,REG,2024_03_SF_LA,SF,LA,0,0,0,0,0,0,0,0,0,0,0,0,5,10,48,0,4,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0036268,Laviska Shenault Jr.,WR,2024,3,REG,2024_03_MIA_SEA,SEA,MIA,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0036275,D'Andre Swift,RB,2024,3,REG,2024_03_CHI_IND,CHI,IND,0,0,0,0,0,0,0,13,20,0,0,0,2,4,22,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0036290,Cole Kmet,TE,2024,3,REG,2024_03_CHI_IND,CHI,IND,0,0,0,0,0,0,0,0,0,0,0,0,10,11,97,1,7,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0036309,Darnell Mooney,WR,2024,3,REG,2024_03_KC_ATL,ATL,KC,0,0,0,0,0,0,0,0,0,0,0,0,8,8,66,0,3,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0036313,Braden Mann,P,2024,3,REG,2024_03_PHI_NO,PHI,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,43,43,43,0
00-0036322,Justin Jefferson,WR,2024,3,REG,2024_03_HOU_MIN,MIN,HOU,0,0,0,0,0,0,0,0,0,0,0,0,6,8,81,1,6,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0036328,Antonio Gibson,RB,2024,3,REG,2024_03_NE_NYJ,NE,NYJ,0,0,0,0,0,0,0,5,29,0,2,0,3,3,8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0036331,Devin Duvernay,WR,2024,3,REG,2024_03_JAX_BUF,JAX,BUF,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0036332,Josiah Deguara,TE,2024,3,REG,2024_03_JAX_BUF,JAX,BUF,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0036355,Justin Herbert,QB,2024,3,REG,2024_03_LAC_PIT,LAC,PIT,12,18,125,1,0,2,-16,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0036358,CeeDee Lamb,WR,2024,3,REG,2024_03_BAL_DAL,DAL,BAL,0,0,0,0,0,0,0,0,0,0,0,0,4,7,67,0,3,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0036389,Jalen Hurts,QB,2024,3,REG,2024_03_PHI_NO,PHI,NO,29,38,311,0,1,4,-23,8,25,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0036407,Jerry Jeudy,WR,2024,3,REG,2024_03_NYG_CLE,CLE,NYG,0,0,0,0,0,0,0,0,0,0,0,0,4,7,27,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0036410,Tee Higgins,WR,2024,3,REG,2024_03_WAS_CIN,CIN,WAS,0,0,0,0,0,0,0,0,0,0,0,0,3,6,39,0,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0036414,Cam Akers,RB,2024,3,REG,2024_03_HOU_MIN,HOU,MIN,0,0,0,0,0,0,0,9,21,0,0,0,1,3,8,1,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0036422,Adam Trautman,TE,2024,3,REG,2024_03_DEN_TB,DEN,TB,0,0,0,0,0,0,0,0,0,0,0,0,1,1,13,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0036427,Tyler Johnson,WR,2024,3,REG,2024_03_SF_LA,LA,SF,0,0,0,0,0,0,0,0,0,0,0,0,3,4,20,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0036442,Joe Burrow,QB,2024,3,REG,2024_03_WAS_CIN,CIN,WAS,29,38,324,3,0,2,-12,1,4,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0036550,Rashod Bateman,WR,2024,3,REG,2024_03_BAL_DAL,BAL,DAL,0,0,0,0,0,0,0,0,0,0,0,0,3,4,28,1,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0036554,Nico Collins,WR,2024,3,REG,2024_03_HOU_MIN,HOU,MIN,0,0,0,0,0,0,0,0,0,0,0,0,4,10,86,0,4,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0036555,Chuba Hubbard,RB,2024,3,REG,2024_03_CAR_LV,CAR,LV,0,0,0,0,0,0,0,21,114,0,7,0,5,5,55,1,4,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0036613,Jaylen Waddle,WR,2024,3,REG,2024_03_MIA_SEA,MIA,SEA,0,0,0,0,0,0,0,0,0,0,0,0,4,5,26,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0036620,Dee Eskridge,WR,2024,3,REG,2024_03_MIA_SEA,MIA,SEA,0,0,0,0,0,0,0,0,0,0,0,0,1,1,30,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0036626,Dyami Brown,WR,2024,3,REG,2024_03_WAS_CIN,WAS,CIN,0,0,0,0,0,0,0,0,0,0,0,0,2,2,16,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0036637,Noah Gray,TE,2024,3,REG,2024_03_KC_ATL,KC,ATL,0,0,0,0,0,0,0,0,0,0,0,0,1,2,13,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0036646,Simi Fehoko,WR,2024,3,REG,2024_03_LAC_PIT,LAC,PIT,0,0,0,0,0,0,0,0,0,0,0,0,1,3,17,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0036754,Brock Wright,TE,2024,3,REG,2024_03_DET_ARI,DET,ARI,0,0,0,0,0,0,0,0,0,0,0,0,4,5,34,0,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0036849,Tutu Atwell,WR,2024,3,REG,2024_03_SF_LA,LA,SF,0,1,0,0,0,0,0,0,0,0,0,0,4,5,93,0,3,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0036854,Evan McPherson,K,2024,3,REG,2024_03_WAS_CIN,CIN,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,31,0,1,1,0,0,0,3,3,0,0,0,,0
00-0036875,Rhamondre Stevenson,RB,2024,3,REG,2024_03_NE_NYJ,NE,NYJ,0,0,0,0,0,0,0,6,23,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0036876,Kylen Granson,TE,2024,3,REG,2024_03_CHI_IND,IND,CHI,0,0,0,0,0,0,0,0,0,0,0,0,1,1,40,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0036887,Luke Farrell,TE,2024,3,REG,2024_03_JAX_BUF,JAX,BUF,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0036893,Najee Harris,RB,2024,3,REG,2024_03_LAC_PIT,PIT,LAC,0,0,0,0,0,0,0,18,70,0,3,0,5,5,16,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0036894,Pat Freiermuth,TE,2024,3,REG,2024_03_LAC_PIT,PIT,LAC,0,0,0,0,0,0,0,0,0,0,0,0,4,5,33,0,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0036898,Davis Mills,QB,2024,3,REG,2024_03_HOU_MIN,HOU,MIN,7,12,79,0,0,1,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0036900,Ja'Marr Chase,WR,2024,3,REG,2024_03_WAS_CIN,CIN,WAS,0,0,0,0,0,0,0,0,0,0,0,0,6,7,118,2,4,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0036906,Khalil Herbert,RB,2024,3,REG,2024_03_CHI_IND,CHI,IND,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0036912,DeVonta Smith,WR,2024,3,REG,2024_03_PHI_NO,PHI,NO,0,0,0,0,0,0,0,0,0,0,0,0,7,10,79,0,4,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0036919,Kenny Gainwell,RB,2024,3,REG,2024_03_PHI_NO,PHI,NO,0,0,0,0,0,0,0,0,0,0,0,0,2,3,12,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0036945,Justin Fields,QB,2024,3,REG,2024_03_LAC_PIT,PIT,LAC,25,32,245,1,1,2,-13,6,6,1,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0036963,Amon-Ra St. Brown,WR,2024,3,REG,2024_03_DET_ARI,DET,ARI,0,0,0,0,0,0,0,0,0,0,0,0,7,8,75,1,6,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0036970,Kyle Pitts,TE,2024,3,REG,2024_03_KC_ATL,ATL,KC,0,0,0,0,0,0,0,0,0,0,0,0,2,5,59,0,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0036971,Trevor Lawrence,QB,2024,3,REG,2024_03_JAX_BUF,JAX,BUF,21,38,178,1,1,4,-36,2,3,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0036972,Mac Jones,QB,2024,3,REG,2024_03_JAX_BUF,JAX,BUF,5,8,22,0,0,1,-17,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0036973,Travis Etienne,RB,2024,3,REG,2024_03_JAX_BUF,JAX,BUF,0,0,0,0,0,0,0,11,68,0,4,0,4,6,17,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0036980,Elijah Moore,WR,2024,3,REG,2024_03_NYG_CLE,CLE,NYG,0,0,0,0,0,0,0,0,0,0,0,0,2,3,17,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0036984,Trey Sermon,RB,2024,3,REG,2024_03_CHI_IND,IND,CHI,0,0,0,0,0,0,0,2,16,1,2,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0036997,Javonte Williams,RB,2024,3,REG,2024_03_DEN_TB,DEN,TB,0,0,0,0,0,0,0,5,12,0,0,1,4,4,29,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0037005,Tommy Tremble,TE,2024,3,REG,2024_03_CAR_LV,CAR,LV,0,0,0,0,0,0,0,0,0,0,0,0,3,3,29,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0037085,Tyler Badie,RB,2024,3,REG,2024_03_DEN_TB,DEN,TB,0,0,0,0,0,0,0,9,70,0,3,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0037132,Britain Covey,WR,2024,3,REG,2024_03_PHI_NO,PHI,NO,0,0,0,0,0,0,0,0,0,0,0,0,1,1,11,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0037224,Cameron Dicker,K,2024,3,REG,2024_03_LAC_PIT,LAC,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,28,0,1,0,0,0,0,1,1,0,0,0,,0
00-0037228,Jaylen Warren,RB,2024,3,REG,2024_03_LAC_PIT,PIT,LAC,0,0,0,0,0,0,0,3,5,0,1,0,1,1,-4,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0037238,Drake London,WR,2024,3,REG,2024_03_KC_ATL,ATL,KC,0,0,0,0,0,0,0,0,0,0,0,0,6,9,67,1,4,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0037239,Chris Olave,WR,2024,3,REG,2024_03_PHI_NO,NO,PHI,0,0,0,0,0,0,0,0,0,0,0,0,6,6,86,1,5,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0037240,Jameson Williams,WR,2024,3,REG,2024_03_DET_ARI,DET,ARI,0,0,0,0,0,0,0,1,-7,0,0,0,1,3,9,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0037243,Tyler Smith,OT,2024,3,REG,2024_03_BAL_DAL,DAL,BAL,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
